Gene	LOG_fc
KLHDC8A	0.117746923135012
KLHL11	-0.0136317605173462
KLHL12	0.344120399278146
KLHL18	-0.100095795833583
KLHL2	-0.0989085514674599
KLHL20	-0.144381388103472
KLHL21	-0.262348170946715
KLHL23 /// PHOSPHO2-KLHL23	0.147958827816306
KLHL24	-0.00594864006225038
KLHL25	0.0606823520046618
KLHL26	-0.0199481740411471
KLHL28	-0.0325672675068107
KLHL29	-0.0630160209191892
KLHL3	-0.27152239452848
KLHL36	0.165926674914063
KLHL4	-0.0340075453669701
KLHL41	-0.106626241897041
KLHL7	0.807078838285451
KLHL9	-0.261062312187846
KLK1	0.04362678175303
KLK10	-0.455025555551446
KLK11	-0.52735941103662
KLK13	0.0334091979042164
KLK14	-0.0165453999377343
KLK3	-0.0661993277008452
KLK5	0.00686291410083673
KLK6	0.358266903227221
KLK7	-0.0475302164244829
KLK8	0.218949469748527
KLKB1	-0.178968201004613
KLRB1	-0.361065055819585
KLRC1 /// KLRC2	-0.0223448966729256
KLRC4-KLRK1 /// KLRK1	-0.343458574429485
KLRD1	-0.185768049087071
KLRF1	-0.736423889503131
KMO	-0.479311473661379
KMT2A	-0.195834770297298
KMT2A /// LOC101929115	-0.0228881716435607
KMT2B	0.0945688139316845
KNG1	0.023568245271445
KNOP1	0.394613589636555
KNTC1	0.669295635786169
KPNA1	0.176286731040309
KPNA2	1.24569330075129
KPNA3	-0.327887278708763
KPNA4	0.0822300847184652
KPNA6	0.0212269369687181
KPNB1	0.245822827157163
KPTN	0.0535210740406784
KRAS	0.289799686908184
KRBOX4	-0.237368580077161
KRCC1	-0.142211644337106
KRI1	0.139599846354585
KRIT1	0.150240197634705
KRR1	-0.0984336291990457
KRT1	-0.0498482761314838
KRT10	0.516989257260279
KRT12	0.0461784733557513
KRT13	0.0172949710301253
KRT14	0.37106759533858
KRT15	1.79904751552728
KRT16	0.423646985577236
KRT18	0.874601550457401
KRT18P50 /// KRT18P50	0.121576238592717
KRT19	1.34872751058525
KRT19P2 /// MIR492	0.0415413486221361
KRT2	-0.00638566821830455
KRT23	0.427875075685534
KRT31	0.0490567064821814
KRT32	0.00564518336246422
KRT33B	0.014447958818459
KRT34 /// LOC100653049	-0.0172723859584343
KRT36	0.0713488922365038
KRT37	0.0441617840252038
KRT38	-0.047439068579533
KRT4	-0.582642877444638
KRT5	0.0226815607239983
KRT6A	0.943364245303163
KRT6A /// KRT6B /// KRT6C	0.584898905194981
KRT6B	0.449298451566244
KRT7	0.558949291112334
KRT75	0.0684628359090631
KRT76	-0.020155332343144
KRT8	1.34151336231998
KRT81	0.389565956225447
KRT83	0.0671611557803864
KRT84	-0.0250955326005728
KRT86 /// LOC100509764	0.287921196786042
KRT8P11 /// KRT8P11	0.0975713312913156
KRT8P12	0.110979124708406
KRT8P17 /// KRT8P17	0.284708246545416
KRT9	-0.0271348659141371
KRTAP1-1	0.00062688284493273
KRTAP1-3	0.0499413585282671
KRTAP5-8	-0.0299282773348768
KRTAP5-9	0.0154513737398414
KTN1	-0.0112213274545727
KYNU	0.255966287093263
L1CAM	0.0273336318614428
L3MBTL1	0.0305561489452568
LA16c-358B7.3	-0.00422432183836641
LA16c-381G6.1	-0.0662862065177361
LACTB2	0.746594270386046
LAD1	0.79681851620944
LAG3	0.0375926261341757
LAGE3	0.755576357720875
LAIR1	-0.384514144693298
LAIR2	-0.0599431809131108
LAMA1	0.042091618195145
LAMA2	-0.712149928966132
LAMA3	-0.935498871496131
LAMA4	-0.483486695680814
LAMA5	-0.15386761059902
LAMB1	-0.561186449489734
LAMB2	-0.806768837845691
LAMB3	0.691197485879531
LAMB4	0.0384933646710488
LAMC1	-0.0809686993873004
LAMC2	0.405614223010517
LAMC3	-0.844523731427068
LAMP1	-0.365096222609573
LAMP2	0.225510072686241
LAMP3	-2.22374038169306
LAMP5	0.375395902415544
LAMTOR2	0.407160157425206
LAMTOR3	0.228172202994037
LAMTOR5	0.30399558404268
LANCL1	-0.121100014726405
LANCL2	0.305936806582165
LAP3	-0.146505219092322
LAPTM4A	-0.156436806423418
LAPTM4B	1.03773985111494
LAPTM5	-0.361243366767754
LARGE	-0.183774329833601
LARP1	0.246489513852804
LARP4	-0.0449955866635321
LARP4B	-0.00464731071539415
LARP6	-0.454852060667088
LARP7	-0.0876360337068229
LARS	-0.216724702012232
LARS2	0.101096269140967
LAS1L	0.0770310343513891
LASP1	0.158116158457162
LAT	-0.22731017729599
LAT2	-0.283112492641401
LAX1	0.191057910523102
LBH	-0.77795205863765
LBP	0.0589150983191908
LBR	0.264207723785518
LCAT	-0.353235538467654
LCK	0.017145570025078
LCMT1	0.253502987002564
LCMT2	-0.136915526158813
LCN1	0.069395564561515
LCN2	1.18385168705179
LCP1	-0.314943120523866
LCP2	-0.21974423028448
LCT	0.0684320069042421
LDB1	0.0944456072984483
LDB2	-2.20749733946001
LDB3	-0.161104342719093
LDHA	0.903802978377623
LDHAL6B	0.133041470562294
LDHB	0.364615422039973
LDHC	0.268989763065378
LDLR	-1.07194033506806
LDLRAP1	-0.291247460988219
LDOC1	0.381815595860386
LECT1	0.10928672912314
LECT2	0.0215653724036047
LEF1	0.325101036143322
LEFTY1 /// LEFTY2	-0.304931022617174
LEMD3	-0.0113967831824926
LENEP	-0.0280848533457396
LEP	0.0189840904827934
LEPR /// LEPROT	-1.22163445769205
LEPRE1	0.362540726356039
LEPREL1	-1.39350458907796
LEPREL2	0.151036355957907
LEPREL4	0.634533970875849
LEPROT	-0.293329294214875
LEPROTL1	-0.244458293118422
LETMD1	-0.0297139244551943
LFNG	0.0499171822332567
LGALS1	-0.0344095416748242
LGALS13	-0.00279238123168835
LGALS14	0.0819734952997537
LGALS2	-0.215044196292577
LGALS3	-0.216062450619745
LGALS3BP	0.485068689085725
LGALS4	0.290805647225306
LGALS7 /// LGALS7B	0.254011216723407
LGALS8	0.0837385353680782
LGALS9	-0.136383850552638
LGALSL	-0.301726112405637
LGI1	-0.00446853181335261
LGI2	0.126416724469776
LGMN	-0.0636813623973129
LGR4	1.21977817509574
LGR5	0.00109799888179207
LGSN	1.34465985502083
LHFP	-1.6377996523932
LHFPL2	-0.0495899663180097
LHPP	0.183965108551529
LHX1	0.0639004964972019
LHX2	0.0611273499159752
LHX3	-0.0204248839587446
LHX5	0.032773152827807
LHX6	-0.297483049352041
LIAS	0.0864669345989997
LIF	0.239351259213988
LIFR	-0.583154112519845
LIG1	0.294804016165667
LIG3	0.212447249082984
LIG4	-0.039082756891168
LILRA2	-0.225048966009417
LILRA3	-0.0194026121663615
LILRA4	-0.0632407769283052
LILRA5	-0.0274447415123742
LILRA6	-0.163801016857169
LILRB1	-0.0627074980608882
LILRB2	-0.346737082654362
LILRB3	-0.189075542824769
LILRB4	0.245475528336095
LILRB5	-0.23067627010774
LILRP2	-0.0978523528168385
LIM2	-0.0186786014694436
LIMA1	-0.342755616629745
LIMCH1	-1.68542657538553
LIMD1	-0.439674653642968
LIMD2	0.114354803041837
LIME1	0.268847641262338
LIME1 /// ZGPAT	0.239404746953209
LIMK1	0.259596713546744
LIMK2	-0.170550495088815
LIMS1 /// LIMS3 /// LIMS3L	-0.183720285057669
LIMS1 /// LIMS3L	0.00201045489392193
LIMS2	-1.62279721822854
LIN37	0.144726330396484
LIN7A	-0.10703241404488
LIN7B	-0.121321579973384
LIN7C	-0.125431184740798
LINC00094	-0.0574552343304138
LINC00115	0.235490041036556
LINC00216	-0.012509534231202
LINC00260	-0.0302510420185609
LINC00312	-1.16497666966055
LINC00339	0.0212273745483635
LINC00341 /// SYNE3	-1.2948169732084
LINC00342	0.507562216774471
LINC00472	-0.238271649291126
LINC00474	-0.0403897272045404
LINC00563	-0.00431318430683536
LINC00574	-0.0801096171713871
LINC00597	-0.560439460045897
LINC00599 /// MIR124-1	-0.0301118291526512
LINC00623 /// LINC00869	0.108636902702971
LINC00652	0.0696715250291007
LINC00667	-0.0734660588362992
LINC00894	0.0708306808801362
LINC00921 /// ZNF263	-0.00123150444407116
LINC00950	-0.055417126382876
LINC00963	-0.146327137961605
LINC00965	-0.113804128356358
LINC01136	0.103431815611329
LINC01140	-0.641396863587038
LINC01260	-0.0317426532356455
LINC01278	-0.0328035721002449
LINC01314	-0.19519315333341
LINS	0.0164890433240208
LIPA	-0.568461130364383
LIPC	0.00757556945714732
LIPE	-0.0243634610131682
LIPG	0.293218620744701
LIPT1	-0.127930052316403
LITAF	-0.272483348312342
LLGL1	0.103906060705874
LLGL2	0.198149928462944
LMAN1	0.25587603103299
LMAN2	0.318822932670464
LMAN2L	0.0110799557563066
LMBR1L	-0.0622657447681743
LMBRD1	-0.524052047237914
LMCD1	-1.16952553909406
LMF1	-0.0701612682013613
LMF2	0.0298801066397907
LMNA	-0.386218139471985
LMNB1	0.873818864228629
LMNB2	0.56986330106864
LMO2	-1.54892411080619
LMO3	-0.461506711879668
LMO4	-0.111221394612498
LMO7	-1.04847543212218
LMOD1	-0.986762817980896
LMTK2	-0.0235532147102111
LMX1B	-0.0766567357865942
LNPEP	0.0106251530116044
LOC100127972	-0.0336795908520306
LOC100129361	0.141316399043589
LOC100129518 /// SOD2	0.229885281684714
LOC100130331	-0.099827592353515
LOC100130872 /// SPON2	0.0503059096759486
LOC100131510	0.0751146202207398
LOC100131532	-0.0296965408133412
LOC100134822 /// LOC100288069 /// LOC100996442 /// LOC101927270 /// LOC101928344 /// LOC101928670 /// LOC101929540 /// LOC102724409	-0.00684387834398326
LOC100272216	0.0621737530907183
LOC100287590	-0.0698702283645094
LOC100288570	0.200895914401726
LOC100288974 /// MBL1P	-0.0549077057476737
LOC100289097 /// LOC642236	-0.0535457032539641
LOC100289473	0.11242629053129
LOC100289561 /// LOC100630923 /// PRKRIP1	0.121643286219607
LOC100293211	0.599005170526494
LOC100505498	-0.0442720671983956
LOC100505874 /// MLLT10P1	-0.00370450566390623
LOC100505915	0.00289819988520534
LOC100506076 /// LOC100506123	0.0427019028333122
LOC100506124 /// TTC21B	-0.0965375294588373
LOC100506248 /// LOC728026 /// MIR1244-1 /// MIR1244-2 /// MIR1244-3 /// PTMA	0.184236354940268
LOC100506403 /// LOC101928269 /// RUNX1	0.285338729193707
LOC100506469	0.121767767304623
LOC100506504	0.0237866873466297
LOC100506558 /// MATN2	-1.05355497429375
LOC100506571	-0.0301998418850413
LOC100506639 /// ZNF131	0.209521147440006
LOC100506699	-0.24990137404492
LOC100507388	0.0959782892795502
LOC100507472 /// PCSK6	0.107872611907295
LOC100507577 /// LONP2	-0.801313086802093
LOC100507577 /// LONP2 /// SIAH1	-0.814740593434664
LOC100507630	0.0611097770975464
LOC100508408 /// RPS13 /// SNORD14B	0.027300792350438
LOC100509646 /// PRY /// PRY2	0.0250346012806366
LOC100652777 /// PLA2G10	-0.244552229249169
LOC100652930 /// NPEPL1 /// STX16-NPEPL1	-0.101579132220883
LOC100652931 /// RBMY2FP	-0.0295518942965094
LOC100862671 /// SRCAP	0.278691609960974
LOC100996517 /// LOC102724364 /// SEC22B	0.406877112914985
LOC100996668 /// ZEB1	-0.861965962837915
LOC100996693 /// SPEG	-0.0795846938350389
LOC100996696 /// PABPC4	0.340060951694026
LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP	-0.0910976003956456
LOC100996747 /// LOC101929876 /// RPS26 /// RPS26P11	0.223468765074578
LOC100996756	0.000888505737691503
LOC100996792 /// MAP2K3	-0.238358800008386
LOC101060181 /// ZNF44	-0.187093932294219
LOC101060233 /// OPN1LW /// OPN1MW /// OPN1MW2	0.0075697966143391
LOC101060275 /// LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5	-0.0509663734419945
LOC101060321 /// LOC101060351 /// LOC101060376 /// LOC101060389 /// LOC102723859 /// LOC102724862 /// TBC1D3 /// TBC1D3C /// TBC1D3F /// TBC1D3H	0.38067128905298
LOC101060363 /// PPIA	0.253350214715983
LOC101060373 /// NOMO1 /// NOMO2 /// NOMO3	0.332932739315146
LOC101060521 /// POLR3E	0.476405163762591
LOC101060604 /// SLC7A5P1 /// SLC7A5P2 /// SMG1P3	0.246311082476709
LOC101060747 /// PDPK1	-0.0713272249280585
LOC101926913	-0.166032702880659
LOC101927051	0.0905222220731066
LOC101927057 /// OMG	-0.0101661659931001
LOC101927086	0.0050460549565372
LOC101927181	0.0359616258994198
LOC101927458 /// LPHN2	-1.91459665410319
LOC101927550	0.0379088009361137
LOC101927673 /// OTUB1	0.154163722551097
LOC101927705 /// P4HA2	0.111982528825605
LOC101928061 /// SERP1	0.0657805365276758
LOC101928143 /// LOC101930388 /// NUMB	-0.308078658862258
LOC101928189 /// RSRP1	-0.134722852383568
LOC101928198 /// MFAP3L	-0.231227534718835
LOC101928274 /// VSIG10	-0.475301748253045
LOC101928278	-0.0216208656021308
LOC101928378	0.0321175228348896
LOC101928589 /// TMEM164	-0.510335351110868
LOC101928620 /// POU2AF1	1.23704801342619
LOC101928625 /// MED21	-0.167268821948209
LOC101928676 /// MAEA	0.0857060652849633
LOC101928717 /// SLC19A1	-0.167965339948309
LOC101928747 /// RBMX /// SNORD61	0.186389279483695
LOC101928789 /// SP140	0.153222677162987
LOC101928830 /// LTA4H	-0.713755055778016
LOC101928916 /// NNMT	-0.074729394873545
LOC101929036 /// PAH	0.109721701729695
LOC101929078	0.0029855048863201
LOC101929087 /// SUMO2 /// SUMO3	0.222408230406776
LOC101929232 /// PDCD6IPP2	0.0198643236663099
LOC101929240 /// SNRNP200	0.36072199931505
LOC101929272	0.333926490922593
LOC101929304 /// SNX29	-0.0403787653227123
LOC101929336 /// RIF1	0.246391005422859
LOC101929550	-0.104112036378371
LOC101929597 /// TBCD	-0.0687189890177891
LOC101929726	-0.0232751616671116
LOC101929777 /// WNT3	0.164530145090351
LOC101929842 /// PGA3 /// PGA4 /// PGA5	0.0506531408367659
LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4	-0.580176505124365
LOC101929864 /// SLX1A /// SLX1B	0.294326854776148
LOC101929889 /// SPN	-0.0826561719207373
LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5	0.249975410014083
LOC101930052 /// LOC102724562 /// MST1 /// MST1L /// MST1P2	0.176967232399191
LOC101930075 /// LOC102724993 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1	-0.213048751195668
LOC101930075 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1	-0.290912813459945
LOC101930075 /// PKD1	-0.240486765147985
LOC101930112 /// SPG7	-0.0790726781372744
LOC101930150 /// NF1	0.223060909610867
LOC101930235 /// TRIM48 /// TRIM49D1 /// TRIM49D2P	0.0571941977184203
LOC101930324 /// NSF	0.598407654200354
LOC101930405	0.379485451705692
LOC101930578 /// MRPS31P5 /// THSD1	-0.875901297171206
LOC101930602 /// SLC14A2	-0.00924811918086377
LOC102723479	0.16762753817135
LOC102723620	-0.0499651363750928
LOC102724200 /// TRAPPC10	-0.186904393928176
LOC102724229 /// RASA4 /// RASA4B	-0.240207855444567
LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF26	0.212849256988335
LOC102724364 /// SEC22B	0.299202295852136
LOC102724788 /// PRODH	-0.173507492889026
LOC102724985 /// PDXDC1	0.480504739686674
LOC102725016 /// PPP2R3B	0.167942748469025
LOC102725072 /// LOC102725315 /// LOC727983 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P	-0.00428668105617724
LOC102725198 /// RASA4 /// RASA4B /// RASA4CP	-0.0659290695066366
LOC102725263 /// LOC389906	0.0165855109817103
LOC102725271 /// NTM	-0.494573699836558
LOC103344931	-0.193442197137498
LOC145678	-0.0107431308939399
LOC145783 /// ZNF280D	-0.368381711476409
LOC150776 /// SMPD4	0.346828767259433
LOC155060	0.00719971946892084
LOC157562	-0.0599516830454832
LOC202181	-0.063063417131473
LOC254896 /// TNFRSF10C	0.0850074236666911
LOC257152	-0.081691997242058
LOC284009 /// METTL16	0.0361740616182766
LOC339166 /// WSCD1	-0.218137853791277
LOC399491	-0.158134686600787
LOC440434	0.314559833483806
LOC441155 /// ZC3H11A	0.173033050036764
LOC441204	-0.0792093671537666
LOC441601	0.0386980426225385
LOC51145	0.00722102442981587
LOC57399	0.0350268285678297
LOC644172 /// MAPK8IP1	0.0313057275217421
LOC645166 /// LOC654342	0.0235755775460218
LOC647070	-0.139230660222591
LOC728392	-0.440669618964817
LOC729164	-0.0380899787126117
LOC729966 /// PDE4C	-0.184914058687337
LOC730101	0.136975130570844
LOC732360 /// TDG	0.0801959131324681
LOC79999	0.0306319205850016
LOC81691	0.114634618964762
LONP1	0.354217782377896
LONRF1	-0.774243717384441
LONRF3	-0.146728316015508
LOR	0.00711462387772777
LOX	0.436012600256628
LOXL1	0.820596399020407
LOXL2	0.643817211277765
LPA /// PLG	0.0446472545657617
LPAL2	-0.0234880638863588
LPAR1	-0.118180341452574
LPAR2	0.179741363976104
LPAR3	-0.00940421889325194
LPAR6	-0.319487235807065
LPCAT1	-0.334827412047458
LPCAT3	-0.396744459170659
LPCAT3 /// U47924.30	-0.102245145514734
LPCAT4	0.0818705072063866
LPGAT1	0.916894393527929
LPHN1	-0.124400385403598
LPHN3	-0.530050629439884
LPIN1	0.0588016003529503
LPIN2	0.185640366811761
LPL	-2.3889581773598
LPO	0.0573425748163334
LPP	-0.0828150418236167
LPPR1	-0.277842858479499
LPPR2	0.0541836296874711
LPPR3	0.0064702043844882
LPPR4	-0.458931283806325
LPXN	-0.479462451536136
LRBA	0.301820427888638
LRCH1	-0.033855086381914
LRCH3	-0.0612276955407882
LRCH4	-0.0273566461140646
LRCH4 /// SAP25	-0.0440838121371279
LRFN3	0.276374607221015
LRFN4	0.322242871884533
LRIF1	0.826703984920424
LRIG1	-0.338137902681085
LRIG2	0.153890350989083
LRIT1	-0.00712176971140455
LRMP	-0.113299217248729
LRP1	-0.308946567924927
LRP10	0.156076930154448
LRP12	0.258208157265353
LRP2	-0.0949399431547624
LRP2BP	-0.0687017585421552
LRP3	0.0552420385612056
LRP4	-0.266511900195217
LRP5	0.1027022290816
LRP6	-0.131456876539417
LRP8	0.42474443215139
LRPAP1	-0.316671888828333
LRPPRC	0.466472841903194
LRRC1	0.24356589599288
LRRC15	0.776051089435045
LRRC16A	-0.271910047700878
LRRC17	0.178147498393337
LRRC2	-0.255833444516956
LRRC20	0.241078420845887
LRRC23	-0.0696813221086252
LRRC23 /// RPL13P5	0.0206300957195511
LRRC3	-0.0759380229192468
LRRC31	0.161126992099348
LRRC32	-1.14067403698452
LRRC36	-1.16790276148913
LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P	0.106350959614401
LRRC37A2 /// LRRC37A4P	0.0230254301244699
LRRC37BP1	-0.000195067031035556
LRRC40	0.0354278422016803
LRRC41	0.19807718315003
LRRC42	0.497093304301689
LRRC47	0.0152858625813863
LRRC48	-0.262020769947514
LRRC49	-0.347801214559018
LRRC59	0.79880389315381
LRRC6	-0.0112640937072168
LRRC61	0.134355757965134
LRRC75B	-0.0397443606066092
LRRC8B	0.323850751288679
LRRC8D	0.364281991188999
LRRC8E	0.251337164650203
LRRFIP1	-0.592946260689001
LRRFIP2	-0.246304976898863
LRRK1	0.0978207181259583
LRRN3	-1.60121493408623
LRRTM2	-0.260820343749391
LSAMP	-0.225624390821149
LSG1	0.288687236552574
LSM1	0.418422297786043
LSM12	0.512317698771433
LSM14A	-0.0508053602501715
LSM14B	0.24043941058183
LSM2	0.599172384828667
LSM3	0.112266165407799
LSM4	0.345696324770948
LSM5	0.839135781261557
LSM6	-0.0668996308158487
LSM7	0.505094564388285
LSM8	0.49200056601202
LSP1	-0.136912423423309
LSR	0.993773480203181
LSS	-0.370001256770863
LST1	-0.509285918698884
LTA	0.072755027823896
LTB	0.38364728055871
LTB4R	0.0742007513116381
LTB4R2	0.0732203689375837
LTBP1	-0.239574797343023
LTBP2	-0.764853947436608
LTBP3	-0.197524115299247
LTBP4	-0.831295101883819
LTBR	0.187106546344971
LTC4S	-0.505395660476729
LTF	0.368599618721868
LTK	-0.182840846102049
LTN1	0.214632441970326
LUC7L	-0.0116946746534099
LUC7L3	-0.0110034015450395
LUM	-0.064752929331549
LUZP1	-0.083190784592027
LUZP2	-0.0198174116092416
LUZP4	-0.00393094438230612
LXN	-0.00218133507183182
LY6D	0.511329626038322
LY6E	0.303989646571647
LY6G5C	-0.0825986499502873
LY6G6C	-0.0159740097254062
LY6G6D /// LY6G6F	0.0291553149114696
LY6H	0.0539580810995961
LY75	0.0506655543718662
LY86	-0.533321312445224
LY9	0.0374618508571469
LY96	0.47539471610412
LYL1	-0.250304384716919
LYN	0.333459704766184
LYPD1	0.573367801323514
LYPD3	0.360744281869778
LYPLA1	0.701111300769886
LYPLA2	0.343985435453998
LYRM1	-0.148870206524514
LYRM2	0.0539743322508963
LYRM4	0.315908218509366
LYRM9	-0.239947282439102
LYST	-0.284417799061398
LYVE1	-1.24108005053242
LYZ	-0.438309371754716
LZTFL1	-0.501760891495437
LZTR1	-0.0505066938323591
LZTS3	0.28985619890806
M6PR	0.0549222073010629
M6PR /// PHC1	-0.096513025178087
MAB21L1 /// MIR548F5	-0.0872826054948952
MAB21L2	-0.0617757093217781
MACF1	-1.11171832613328
MACROD1	0.244327942727693
MAD1L1	0.207486694875509
MAD2L1	1.40408471112541
MAD2L1BP	0.269283692738595
MADCAM1	0.0223202912448501
MADD	-0.118742156858984
MAF	-0.334622734632556
MAFB	-0.28994798644978
MAFF	-0.870554920089258
MAFG	0.158735668528918
MAGEA1	0.306234236049315
MAGEA10	0.144148115586813
MAGEA10-MAGEA5 /// MAGEA5	0.335379458343756
MAGEA12	0.722998040867789
MAGEA2 /// MAGEA2B	0.618265819522973
MAGEA3 /// MAGEA6	1.13709850539945
MAGEA6	1.23439331832365
MAGEA8	0.0412398277283739
MAGEA9 /// MAGEA9B	0.27818887622685
MAGEB2	0.182216653365507
MAGEC2	0.0229020912691604
MAGED1	0.70761012189802
MAGED2	0.0734650892514246
MAGED4 /// MAGED4B /// SNORA11D /// SNORA11E	0.733125950683831
MAGEF1	0.313069947462719
MAGEH1	-0.366771225488961
MAGEL2	0.0681163126497522
MAGI1	-0.23058531729133
MAGI2	-0.37989294381642
MAGOH /// MAGOHB	0.350174685382924
MAGOHB	0.43212650338048
MAGT1	0.18775873535308
MAK	-0.16273895317585
MAK16	0.0173057615687355
MAL	-0.966151128708373
MALL	-0.163928084698066
MALT1	0.140773708125855
MAML1	0.109537463870266
MAML3	0.0284395586251733
MAMLD1	-0.108604527585621
MAN1A1	-0.515268714151404
MAN1A2	0.0663469840584217
MAN1B1	0.0820641383250145
MAN1C1	-0.404707975441767
MAN2A1	0.222431021512509
MAN2A2	-0.244180009870878
MAN2B1	-0.192871274498209
MAN2B2	-0.215284848008327
MAN2C1	-0.343997412143908
MANBA	-0.153931891334867
MANEA	0.187376992668908
MANF	0.761288495415464
MANSC1	-0.166602827340111
MAOA	-1.38238264931188
MAOB	-0.934833206292602
MAP1A	-0.0254984746765157
MAP1B	0.240481542581922
MAP1LC3B	-0.189496230968967
MAP1LC3C	-0.188253166354933
MAP1S	0.0531117978348128
MAP2	0.191952896501867
MAP2K1	0.07360855914715
MAP2K2	0.160662933589721
MAP2K4	-0.0614303762429262
MAP2K5	-0.150543057380816
MAP2K6	0.244647027083987
MAP2K7	0.0809783077812929
MAP3K1	0.138180217263041
MAP3K10	0.0246635043477319
MAP3K11	-0.295689808531405
MAP3K12	-0.132351053624388
MAP3K13	0.307756922259378
MAP3K14	-0.273692918464674
MAP3K19	0.00257231961108673
MAP3K2	0.188259073955926
MAP3K3	-0.41194436203215
MAP3K4	-0.427134822351446
MAP3K5	-0.0782858169750131
MAP3K6	-0.528400516162248
MAP3K7	0.14197715908287
MAP3K7CL	-0.158893900425795
MAP3K8	-0.828279554592281
MAP3K9	0.289626229891135
MAP4	-0.517640491918625
MAP4K1	0.00403820330762272
MAP4K2	-0.0903789649891813
MAP4K3	-0.00990746179243107
MAP4K4	0.208721709994466
MAP4K5	0.104946231129825
MAP6D1	0.0880985156000014
MAP7	0.343583470732786
MAP7D1	-0.284694167881874
MAP9	0.230324491113978
MAPK1	0.210694780809419
MAPK10	-0.14169382336827
MAPK11	-0.0930036322509817
MAPK12	0.215085933858859
MAPK13	0.596784483343617
MAPK14	0.0638963859105814
MAPK1IP1L	0.0863873400557473
MAPK3	-0.150473226947343
MAPK6	0.4304212638016
MAPK7	-0.0841187726859705
MAPK8	0.075371872732358
MAPK8IP1	0.0258564129275465
MAPK8IP2	0.072892382946935
MAPK8IP3	0.115158744715223
MAPK9	0.221864154309731
MAPKAP1	0.155511230391768
MAPKAPK2	0.126346643133321
MAPKAPK3	0.049073397768705
MAPKAPK5	0.27559195419391
MAPKBP1	-0.160994921381588
MAPRE1	0.20603096676353
MAPRE2	-0.568735205034042
MAPRE3	0.00464820067648386
MAPT	-0.072298409648738
MARC1	-0.0506604505560926
MARC2	-0.831030880547824
MARCH1	-0.133775244989931
MARCH2	-0.320026711795029
MARCH3	0.0580501504765456
MARCH5	0.43542464400994
MARCH6	0.234939853459089
MARCH7	-0.00811647534531268
MARCH8	-0.416815982279211
MARCKS	0.196819163246003
MARCKSL1	1.04887643726418
MARCO	-2.33866701584516
MARK1	0.200650643509682
MARK2	0.267225715820971
MARK3	-0.207465832365233
MARS /// MIR6758	0.535348103494281
MAS1	0.00408373766249603
MASP2	0.0067839256979223
MAST1	0.228666960446591
MAST2	0.289768773905309
MAST3	-0.298179232331947
MAST4	-0.370050068744028
MAT1A	0.00852624186089201
MAT2A	-0.169535626503343
MAT2B	-0.153842833275473
MATK	-0.143282208635772
MATN1	-0.0512902660695369
MATN3	-0.324968294875163
MATR3 /// SNHG4	-0.0242251831217324
MAU2	-0.0540863131795382
MAVS	0.121360498446708
MAX	-0.041698640646322
MAZ	0.325945628940076
MB	0.554715711625444
MBD2	-0.126900650155601
MBD3	-0.121721505957861
MBD4	0.109805959715878
MBD5	0.0465754433481687
MBIP	-0.175510765983395
MBNL1	-0.516598518034089
MBNL2	-0.297769991546293
MBNL3	0.00491806642224635
MBOAT2	0.0856433844837756
MBOAT7	0.295802412398565
MBP	-0.433127848154103
MBTD1	-0.054184328175074
MBTPS1	-0.0643576507809769
MBTPS2	0.0754754220012765
MBTPS2 /// YY2	0.139147205485835
MC1R	0.12706866302317
MC2R	-0.0182196677843178
MC4R	-0.0149106313584859
MC5R	-0.00166531122526514
MCAM	-0.898263355213246
MCAM /// MIR6756	-0.534975331076387
MCAT	0.140224668888676
MCC	-0.0704937712165394
MCCC1	-0.279590563860031
MCCC2	0.276435113433173
MCF2L	-0.303672927341797
MCF2L-AS1	0.0087563012077112
MCFD2	0.124507136753946
MCHR1	0.0793474975441972
MCL1	-0.346777461228392
MCM10	0.585832400774284
MCM2	0.991396241221251
MCM3	0.460611311551075
MCM3AP-AS1	0.318658719558203
MCM4	0.95422185534898
MCM5	0.458148796148141
MCM6	0.86868969521398
MCM7	0.680519108509831
MCM9	-0.0499396272287065
MCMBP	-0.190033520544001
MCOLN1	-0.461659718300863
MCOLN3	-0.390196014161213
MCRS1	0.0462625170579418
MCTP1	-0.217420321908643
MCTP2	0.194637943984947
MCTS1	0.855072840353227
MCUR1	0.159223150158976
MDC1	0.0604021248434705
MDFI	0.328937993222951
MDFIC	-0.02683408367953
MDH1	0.247346052713322
MDH2	0.516352152862709
MDK	1.8131365561251
